"PlotID","Hill","Lat","Long","Size","Treatment","DivLev","Composition","Nb_planted_trees","Taxa","Diversity"
46,"Shannon diversity",-1.954,103.242,40,"Island",2,"AB",400,"Seeds",0.49
47,"Shannon diversity",-1.954,103.244,20,"Island",2,"BE",100,"Seeds",0.418
47,"Simpson diversity",-1.954,103.244,20,"Island",2,"BE",100,"Seeds",0.48
47,"Species richness",-1.954,103.244,20,"Island",2,"BE",100,"Seeds",0.448
48,"Shannon diversity",-1.954,103.245,10,"Island",3,"CEF",24,"Seeds",0.229
48,"Simpson diversity",-1.954,103.245,10,"Island",3,"CEF",24,"Seeds",0.304
48,"Species richness",-1.954,103.245,10,"Island",3,"CEF",24,"Seeds",0.552
49,"Simpson diversity",-1.954,103.247,40,"Island",1,"F",400,"Seeds",0.801
49,"Species richness",-1.954,103.247,40,"Island",1,"F",400,"Seeds",0.724
49,"Shannon diversity",-1.954,103.247,40,"Island",1,"F",400,"Seeds",0.678
50,"Simpson diversity",-1.954,103.248,5,"Island",6,"ABCDEF",6,"Seeds",0.746
50,"Species richness",-1.954,103.248,5,"Island",6,"ABCDEF",6,"Seeds",0.897
50,"Shannon diversity",-1.954,103.248,5,"Island",6,"ABCDEF",6,"Seeds",0.601
51,"Shannon diversity",-1.954,103.249,20,"Island",1,"A",100,"Seeds",0.202
51,"Species richness",-1.954,103.249,20,"Island",1,"A",100,"Seeds",0.414
51,"Simpson diversity",-1.954,103.249,20,"Island",1,"A",100,"Seeds",0.277
52,"Shannon diversity",-1.955,103.243,40,"Island",1,"D",400,"Seeds",0.344
52,"Simpson diversity",-1.955,103.243,40,"Island",1,"D",400,"Seeds",0.389
52,"Species richness",-1.955,103.243,40,"Island",1,"D",400,"Seeds",0.759
53,"Simpson diversity",-1.943,103.255,10,"Control",,,0,"Seeds",1
53,"Shannon diversity",-1.943,103.255,10,"Control",,,0,"Seeds",1
53,"Species richness",-1.943,103.255,10,"Control",,,0,"Seeds",0.552
54,"Species richness",-1.951,103.256,10,"Control",,,0,"Seeds",0.448
54,"Simpson diversity",-1.951,103.256,10,"Control",,,0,"Seeds",0.45
54,"Shannon diversity",-1.951,103.256,10,"Control",,,0,"Seeds",0.421
55,"Species richness",-1.951,103.253,10,"Control",,,0,"Seeds",0.448
55,"Shannon diversity",-1.951,103.253,10,"Control",,,0,"Seeds",0.31
55,"Simpson diversity",-1.951,103.253,10,"Control",,,0,"Seeds",0.347
56,"Shannon diversity",-1.955,103.246,10,"Control",,,0,"Seeds",0.549
56,"Species richness",-1.955,103.246,10,"Control",,,0,"Seeds",0.448
56,"Simpson diversity",-1.955,103.246,10,"Control",,,0,"Seeds",0.711
1,"Species richness",-1.942,103.252,40,"Island",1,"A",400,"Trees",0.417
1,"Simpson diversity",-1.942,103.252,40,"Island",1,"A",400,"Trees",0.247
1,"Shannon diversity",-1.942,103.252,40,"Island",1,"A",400,"Trees",0.289
2,"Species richness",-1.942,103.253,20,"Island",3,"ACF",99,"Trees",0.652
2,"Shannon diversity",-1.942,103.253,20,"Island",3,"ACF",99,"Trees",0.627
2,"Simpson diversity",-1.942,103.253,20,"Island",3,"ACF",99,"Trees",0.589
3,"Shannon diversity",-1.943,103.252,20,"Island",2,"CD",100,"Trees",0.395
3,"Species richness",-1.943,103.252,20,"Island",2,"CD",100,"Trees",0.47
3,"Simpson diversity",-1.943,103.252,20,"Island",2,"CD",100,"Trees",0.347
4,"Simpson diversity",-1.943,103.253,10,"Island",1,"F",25,"Trees",0.197
4,"Shannon diversity",-1.943,103.253,10,"Island",1,"F",25,"Trees",0.215
4,"Species richness",-1.943,103.253,10,"Island",1,"F",25,"Trees",0.282
5,"Simpson diversity",-1.945,103.252,40,"Island",1,"B",400,"Trees",0.24
5,"Species richness",-1.945,103.252,40,"Island",1,"B",400,"Trees",0.278
5,"Shannon diversity",-1.945,103.252,40,"Island",1,"B",400,"Trees",0.238
6,"Species richness",-1.945,103.253,5,"Island",1,"E",6,"Trees",0.161
6,"Simpson diversity",-1.945,103.253,5,"Island",1,"E",6,"Trees",0.199
6,"Shannon diversity",-1.945,103.253,5,"Island",1,"E",6,"Trees",0.187
7,"Shannon diversity",-1.945,103.255,40,"Island",3,"AEF",399,"Trees",0.459
7,"Simpson diversity",-1.945,103.255,40,"Island",3,"AEF",399,"Trees",0.428
7,"Species richness",-1.945,103.255,40,"Island",3,"AEF",399,"Trees",0.515
8,"Shannon diversity",-1.946,103.249,5,"Island",1,"F",6,"Trees",0
8,"Simpson diversity",-1.946,103.249,5,"Island",1,"F",6,"Trees",0
8,"Species richness",-1.946,103.249,5,"Island",1,"F",6,"Trees",0
9,"Simpson diversity",-1.946,103.251,10,"Island",3,"ABD",24,"Trees",0.319
9,"Species richness",-1.946,103.251,10,"Island",3,"ABD",24,"Trees",0.455
9,"Shannon diversity",-1.946,103.251,10,"Island",3,"ABD",24,"Trees",0.367
10,"Simpson diversity",-1.946,103.252,20,"Island",0,"Z",0,"Trees",0.302
10,"Species richness",-1.946,103.252,20,"Island",0,"Z",0,"Trees",0.44
10,"Shannon diversity",-1.946,103.252,20,"Island",0,"Z",0,"Trees",0.332
11,"Shannon diversity",-1.946,103.253,10,"Island",1,"D",25,"Trees",0.592
11,"Species richness",-1.946,103.253,10,"Island",1,"D",25,"Trees",0.708
11,"Simpson diversity",-1.946,103.253,10,"Island",1,"D",25,"Trees",0.478
12,"Shannon diversity",-1.946,103.254,20,"Island",1,"C",100,"Trees",0.276
12,"Simpson diversity",-1.946,103.254,20,"Island",1,"C",100,"Trees",0.244
12,"Species richness",-1.946,103.254,20,"Island",1,"C",100,"Trees",0.382
13,"Simpson diversity",-1.946,103.256,10,"Island",1,"E",25,"Trees",0.305
13,"Shannon diversity",-1.946,103.256,10,"Island",1,"E",25,"Trees",0.246
13,"Species richness",-1.946,103.256,10,"Island",1,"E",25,"Trees",0.188
14,"Species richness",-1.947,103.249,10,"Island",1,"C",25,"Trees",0.311
14,"Simpson diversity",-1.947,103.249,10,"Island",1,"C",25,"Trees",0.198
14,"Shannon diversity",-1.947,103.249,10,"Island",1,"C",25,"Trees",0.257
15,"Species richness",-1.947,103.25,20,"Island",1,"B",100,"Trees",0.417
15,"Shannon diversity",-1.947,103.25,20,"Island",1,"B",100,"Trees",0.398
15,"Simpson diversity",-1.947,103.25,20,"Island",1,"B",100,"Trees",0.377
16,"Shannon diversity",-1.947,103.252,5,"Island",3,"ACD",6,"Trees",0.472
16,"Species richness",-1.947,103.252,5,"Island",3,"ACD",6,"Trees",0.362
16,"Simpson diversity",-1.947,103.252,5,"Island",3,"ACD",6,"Trees",0.547
17,"Simpson diversity",-1.947,103.253,20,"Island",1,"F",100,"Trees",0.297
17,"Shannon diversity",-1.947,103.253,20,"Island",1,"F",100,"Trees",0.322
17,"Species richness",-1.947,103.253,20,"Island",1,"F",100,"Trees",0.38
18,"Simpson diversity",-1.947,103.254,5,"Island",2,"DE",6,"Trees",0.547
18,"Species richness",-1.947,103.254,5,"Island",2,"DE",6,"Trees",0.362
18,"Shannon diversity",-1.947,103.254,5,"Island",2,"DE",6,"Trees",0.472
19,"Simpson diversity",-1.947,103.256,20,"Island",6,"ABCDEF",96,"Trees",0.55
19,"Species richness",-1.947,103.256,20,"Island",6,"ABCDEF",96,"Trees",0.975
19,"Shannon diversity",-1.947,103.256,20,"Island",6,"ABCDEF",96,"Trees",0.773
20,"Simpson diversity",-1.947,103.257,10,"Island",1,"B",25,"Trees",0.248
20,"Shannon diversity",-1.947,103.257,10,"Island",1,"B",25,"Trees",0.292
20,"Species richness",-1.947,103.257,10,"Island",1,"B",25,"Trees",0.434
21,"Shannon diversity",-1.949,103.248,10,"Island",6,"ABCDEF",24,"Trees",0
21,"Species richness",-1.949,103.248,10,"Island",6,"ABCDEF",24,"Trees",0
21,"Simpson diversity",-1.949,103.248,10,"Island",6,"ABCDEF",24,"Trees",0
22,"Species richness",-1.949,103.249,5,"Island",2,"BF",6,"Trees",0.081
22,"Simpson diversity",-1.949,103.249,5,"Island",2,"BF",6,"Trees",0.11
22,"Shannon diversity",-1.949,103.249,5,"Island",2,"BF",6,"Trees",0.098
23,"Species richness",-1.949,103.251,40,"Island",6,"ABCDEF",396,"Trees",0.547
23,"Simpson diversity",-1.949,103.251,40,"Island",6,"ABCDEF",396,"Trees",0.477
23,"Shannon diversity",-1.949,103.251,40,"Island",6,"ABCDEF",396,"Trees",0.5
24,"Simpson diversity",-1.948,103.254,40,"Island",2,"CE",400,"Trees",0.587
24,"Shannon diversity",-1.948,103.254,40,"Island",2,"CE",400,"Trees",0.654
24,"Species richness",-1.948,103.254,40,"Island",2,"CE",400,"Trees",0.733
25,"Shannon diversity",-1.949,103.256,5,"Island",1,"A",6,"Trees",0.246
25,"Species richness",-1.949,103.256,5,"Island",1,"A",6,"Trees",0.188
25,"Simpson diversity",-1.949,103.256,5,"Island",1,"A",6,"Trees",0.305
26,"Simpson diversity",-1.948,103.257,40,"Island",2,"DF",400,"Trees",0.173
26,"Shannon diversity",-1.948,103.257,40,"Island",2,"DF",400,"Trees",0.194
26,"Species richness",-1.948,103.257,40,"Island",2,"DF",400,"Trees",0.285
27,"Shannon diversity",-1.95,103.246,10,"Island",2,"AE",24,"Trees",0.915
27,"Species richness",-1.95,103.246,10,"Island",2,"AE",24,"Trees",0.732
27,"Simpson diversity",-1.95,103.246,10,"Island",2,"AE",24,"Trees",1
28,"Species richness",-1.95,103.248,5,"Island",1,"B",6,"Trees",0.311
28,"Simpson diversity",-1.95,103.248,5,"Island",1,"B",6,"Trees",0.183
28,"Shannon diversity",-1.95,103.248,5,"Island",1,"B",6,"Trees",0.235
29,"Shannon diversity",-1.95,103.249,40,"Island",3,"BCD",399,"Trees",0.417
29,"Species richness",-1.95,103.249,40,"Island",3,"BCD",399,"Trees",0.48
29,"Simpson diversity",-1.95,103.249,40,"Island",3,"BCD",399,"Trees",0.386
30,"Species richness",-1.95,103.253,20,"Island",1,"E",100,"Trees",0.242
30,"Simpson diversity",-1.95,103.253,20,"Island",1,"E",100,"Trees",0.142
30,"Shannon diversity",-1.95,103.253,20,"Island",1,"E",100,"Trees",0.154
31,"Simpson diversity",-1.95,103.254,5,"Island",1,"C",6,"Trees",0
31,"Shannon diversity",-1.95,103.254,5,"Island",1,"C",6,"Trees",0
31,"Species richness",-1.95,103.254,5,"Island",1,"C",6,"Trees",0
32,"Species richness",-1.95,103.256,10,"Island",2,"CF",24,"Trees",0.403
32,"Simpson diversity",-1.95,103.256,10,"Island",2,"CF",24,"Trees",0.266
32,"Shannon diversity",-1.95,103.256,10,"Island",2,"CF",24,"Trees",0.303
33,"Simpson diversity",-1.95,103.257,20,"Island",3,"BDE",99,"Trees",0.285
33,"Shannon diversity",-1.95,103.257,20,"Island",3,"BDE",99,"Trees",0.383
33,"Species richness",-1.95,103.257,20,"Island",3,"BDE",99,"Trees",0.576
34,"Shannon diversity",-1.951,103.245,10,"Island",2,"BD",24,"Trees",0.472
34,"Species richness",-1.951,103.245,10,"Island",2,"BD",24,"Trees",0.362
34,"Simpson diversity",-1.951,103.245,10,"Island",2,"BD",24,"Trees",0.547
35,"Shannon diversity",-1.952,103.247,40,"Island",0,"Z",0,"Trees",0.389
35,"Species richness",-1.952,103.247,40,"Island",0,"Z",0,"Trees",0.495
35,"Simpson diversity",-1.952,103.247,40,"Island",0,"Z",0,"Trees",0.338
36,"Species richness",-1.951,103.248,20,"Island",2,"AF",100,"Trees",0.65
36,"Simpson diversity",-1.951,103.248,20,"Island",2,"AF",100,"Trees",0.4
36,"Shannon diversity",-1.951,103.248,20,"Island",2,"AF",100,"Trees",0.509
37,"Simpson diversity",-1.951,103.249,10,"Island",0,"Z",0,"Trees",0.11
37,"Shannon diversity",-1.951,103.249,10,"Island",0,"Z",0,"Trees",0.098
37,"Species richness",-1.951,103.249,10,"Island",0,"Z",0,"Trees",0.081
38,"Shannon diversity",-1.952,103.25,20,"Island",1,"D",100,"Trees",0.281
38,"Simpson diversity",-1.952,103.25,20,"Island",1,"D",100,"Trees",0.221
38,"Species richness",-1.952,103.25,20,"Island",1,"D",100,"Trees",0.436
39,"Shannon diversity",-1.951,103.252,5,"Island",2,"AC",6,"Trees",0.098
39,"Simpson diversity",-1.951,103.252,5,"Island",2,"AC",6,"Trees",0.11
39,"Species richness",-1.951,103.252,5,"Island",2,"AC",6,"Trees",0.081
40,"Simpson diversity",-1.951,103.257,5,"Island",0,"Z",0,"Trees",0.11
40,"Shannon diversity",-1.951,103.257,5,"Island",0,"Z",0,"Trees",0.098
40,"Species richness",-1.951,103.257,5,"Island",0,"Z",0,"Trees",0.081
41,"Species richness",-1.953,103.244,10,"Island",1,"A",25,"Trees",0.242
41,"Simpson diversity",-1.953,103.244,10,"Island",1,"A",25,"Trees",0.262
41,"Shannon diversity",-1.953,103.244,10,"Island",1,"A",25,"Trees",0.253
42,"Species richness",-1.953,103.245,5,"Island",1,"D",6,"Trees",0
42,"Shannon diversity",-1.953,103.245,5,"Island",1,"D",6,"Trees",0
42,"Simpson diversity",-1.953,103.245,5,"Island",1,"D",6,"Trees",0
43,"Shannon diversity",-1.95,103.259,40,"Island",1,"C",400,"Trees",0.29
43,"Species richness",-1.95,103.259,40,"Island",1,"C",400,"Trees",0.473
43,"Simpson diversity",-1.95,103.259,40,"Island",1,"C",400,"Trees",0.225
44,"Simpson diversity",-1.953,103.248,5,"Island",3,"BEF",6,"Trees",0.305
44,"Shannon diversity",-1.953,103.248,5,"Island",3,"BEF",6,"Trees",0.246
44,"Species richness",-1.953,103.248,5,"Island",3,"BEF",6,"Trees",0.188
45,"Simpson diversity",-1.953,103.249,40,"Island",1,"E",400,"Trees",0.539
45,"Species richness",-1.953,103.249,40,"Island",1,"E",400,"Trees",0.559
45,"Shannon diversity",-1.953,103.249,40,"Island",1,"E",400,"Trees",0.55
46,"Species richness",-1.954,103.242,40,"Island",2,"AB",400,"Trees",1
46,"Simpson diversity",-1.954,103.242,40,"Island",2,"AB",400,"Trees",0.938
46,"Shannon diversity",-1.954,103.242,40,"Island",2,"AB",400,"Trees",1
47,"Shannon diversity",-1.954,103.244,20,"Island",2,"BE",100,"Trees",0.192
47,"Simpson diversity",-1.954,103.244,20,"Island",2,"BE",100,"Trees",0.158
47,"Species richness",-1.954,103.244,20,"Island",2,"BE",100,"Trees",0.306
48,"Shannon diversity",-1.954,103.245,10,"Island",3,"CEF",24,"Trees",0.349
48,"Simpson diversity",-1.954,103.245,10,"Island",3,"CEF",24,"Trees",0.31
48,"Species richness",-1.954,103.245,10,"Island",3,"CEF",24,"Trees",0.439
49,"Simpson diversity",-1.954,103.247,40,"Island",1,"F",400,"Trees",0.212
49,"Species richness",-1.954,103.247,40,"Island",1,"F",400,"Trees",0.446
49,"Shannon diversity",-1.954,103.247,40,"Island",1,"F",400,"Trees",0.273
50,"Simpson diversity",-1.954,103.248,5,"Island",6,"ABCDEF",6,"Trees",0.236
50,"Species richness",-1.954,103.248,5,"Island",6,"ABCDEF",6,"Trees",0.276
50,"Shannon diversity",-1.954,103.248,5,"Island",6,"ABCDEF",6,"Trees",0.261
51,"Shannon diversity",-1.954,103.249,20,"Island",1,"A",100,"Trees",0.151
51,"Species richness",-1.954,103.249,20,"Island",1,"A",100,"Trees",0.273
51,"Simpson diversity",-1.954,103.249,20,"Island",1,"A",100,"Trees",0.137
52,"Shannon diversity",-1.955,103.243,40,"Island",1,"D",400,"Trees",0.515
52,"Simpson diversity",-1.955,103.243,40,"Island",1,"D",400,"Trees",0.439
52,"Species richness",-1.955,103.243,40,"Island",1,"D",400,"Trees",0.627
53,"Simpson diversity",-1.943,103.255,10,"Control",,,0,"Trees",0
53,"Shannon diversity",-1.943,103.255,10,"Control",,,0,"Trees",0
53,"Species richness",-1.943,103.255,10,"Control",,,0,"Trees",0
54,"Species richness",-1.951,103.256,10,"Control",,,0,"Trees",0
54,"Simpson diversity",-1.951,103.256,10,"Control",,,0,"Trees",0
54,"Shannon diversity",-1.951,103.256,10,"Control",,,0,"Trees",0
55,"Species richness",-1.951,103.253,10,"Control",,,0,"Trees",0
55,"Shannon diversity",-1.951,103.253,10,"Control",,,0,"Trees",0
55,"Simpson diversity",-1.951,103.253,10,"Control",,,0,"Trees",0
56,"Shannon diversity",-1.955,103.246,10,"Control",,,0,"Trees",0
56,"Species richness",-1.955,103.246,10,"Control",,,0,"Trees",0
56,"Simpson diversity",-1.955,103.246,10,"Control",,,0,"Trees",0
1,"Species richness",-1.942,103.252,40,"Island",1,"A",400,"Soil fauna",0.952
1,"Simpson diversity",-1.942,103.252,40,"Island",1,"A",400,"Soil fauna",0.883
1,"Shannon diversity",-1.942,103.252,40,"Island",1,"A",400,"Soil fauna",0.989
2,"Species richness",-1.942,103.253,20,"Island",3,"ACF",99,"Soil fauna",0.81
2,"Shannon diversity",-1.942,103.253,20,"Island",3,"ACF",99,"Soil fauna",0.86
2,"Simpson diversity",-1.942,103.253,20,"Island",3,"ACF",99,"Soil fauna",0.694
3,"Shannon diversity",-1.943,103.252,20,"Island",2,"CD",100,"Soil fauna",0.603
3,"Species richness",-1.943,103.252,20,"Island",2,"CD",100,"Soil fauna",0.857
3,"Simpson diversity",-1.943,103.252,20,"Island",2,"CD",100,"Soil fauna",0.509
4,"Simpson diversity",-1.943,103.253,10,"Island",1,"F",25,"Soil fauna",0.533
4,"Shannon diversity",-1.943,103.253,10,"Island",1,"F",25,"Soil fauna",0.599
4,"Species richness",-1.943,103.253,10,"Island",1,"F",25,"Soil fauna",0.905
5,"Simpson diversity",-1.945,103.252,40,"Island",1,"B",400,"Soil fauna",0.437
5,"Species richness",-1.945,103.252,40,"Island",1,"B",400,"Soil fauna",0.81
5,"Shannon diversity",-1.945,103.252,40,"Island",1,"B",400,"Soil fauna",0.538
6,"Species richness",-1.945,103.253,5,"Island",1,"E",6,"Soil fauna",0.857
6,"Simpson diversity",-1.945,103.253,5,"Island",1,"E",6,"Soil fauna",0.794
6,"Shannon diversity",-1.945,103.253,5,"Island",1,"E",6,"Soil fauna",0.884
7,"Shannon diversity",-1.945,103.255,40,"Island",3,"AEF",399,"Soil fauna",0.715
7,"Simpson diversity",-1.945,103.255,40,"Island",3,"AEF",399,"Soil fauna",0.671
7,"Species richness",-1.945,103.255,40,"Island",3,"AEF",399,"Soil fauna",0.714
8,"Shannon diversity",-1.946,103.249,5,"Island",1,"F",6,"Soil fauna",0.639
8,"Simpson diversity",-1.946,103.249,5,"Island",1,"F",6,"Soil fauna",0.662
8,"Species richness",-1.946,103.249,5,"Island",1,"F",6,"Soil fauna",0.667
9,"Simpson diversity",-1.946,103.251,10,"Island",3,"ABD",24,"Soil fauna",0.556
9,"Species richness",-1.946,103.251,10,"Island",3,"ABD",24,"Soil fauna",0.762
9,"Shannon diversity",-1.946,103.251,10,"Island",3,"ABD",24,"Soil fauna",0.666
10,"Simpson diversity",-1.946,103.252,20,"Island",0,"Z",0,"Soil fauna",0.874
10,"Species richness",-1.946,103.252,20,"Island",0,"Z",0,"Soil fauna",0.905
10,"Shannon diversity",-1.946,103.252,20,"Island",0,"Z",0,"Soil fauna",0.941
11,"Shannon diversity",-1.946,103.253,10,"Island",1,"D",25,"Soil fauna",0.679
11,"Species richness",-1.946,103.253,10,"Island",1,"D",25,"Soil fauna",0.524
11,"Simpson diversity",-1.946,103.253,10,"Island",1,"D",25,"Soil fauna",0.609
12,"Shannon diversity",-1.946,103.254,20,"Island",1,"C",100,"Soil fauna",0.902
12,"Simpson diversity",-1.946,103.254,20,"Island",1,"C",100,"Soil fauna",0.832
12,"Species richness",-1.946,103.254,20,"Island",1,"C",100,"Soil fauna",0.81
13,"Simpson diversity",-1.946,103.256,10,"Island",1,"E",25,"Soil fauna",0.548
13,"Shannon diversity",-1.946,103.256,10,"Island",1,"E",25,"Soil fauna",0.608
13,"Species richness",-1.946,103.256,10,"Island",1,"E",25,"Soil fauna",0.952
14,"Species richness",-1.947,103.249,10,"Island",1,"C",25,"Soil fauna",1
14,"Simpson diversity",-1.947,103.249,10,"Island",1,"C",25,"Soil fauna",0.624
14,"Shannon diversity",-1.947,103.249,10,"Island",1,"C",25,"Soil fauna",0.797
15,"Species richness",-1.947,103.25,20,"Island",1,"B",100,"Soil fauna",0.762
15,"Shannon diversity",-1.947,103.25,20,"Island",1,"B",100,"Soil fauna",0.727
15,"Simpson diversity",-1.947,103.25,20,"Island",1,"B",100,"Soil fauna",0.683
16,"Shannon diversity",-1.947,103.252,5,"Island",3,"ACD",6,"Soil fauna",0.591
16,"Species richness",-1.947,103.252,5,"Island",3,"ACD",6,"Soil fauna",0.952
16,"Simpson diversity",-1.947,103.252,5,"Island",3,"ACD",6,"Soil fauna",0.501
17,"Simpson diversity",-1.947,103.253,20,"Island",1,"F",100,"Soil fauna",0.41
17,"Shannon diversity",-1.947,103.253,20,"Island",1,"F",100,"Soil fauna",0.522
17,"Species richness",-1.947,103.253,20,"Island",1,"F",100,"Soil fauna",0.81
18,"Simpson diversity",-1.947,103.254,5,"Island",2,"DE",6,"Soil fauna",0.448
18,"Species richness",-1.947,103.254,5,"Island",2,"DE",6,"Soil fauna",0.81
18,"Shannon diversity",-1.947,103.254,5,"Island",2,"DE",6,"Soil fauna",0.575
19,"Simpson diversity",-1.947,103.256,20,"Island",6,"ABCDEF",96,"Soil fauna",0.398
19,"Species richness",-1.947,103.256,20,"Island",6,"ABCDEF",96,"Soil fauna",0.762
19,"Shannon diversity",-1.947,103.256,20,"Island",6,"ABCDEF",96,"Soil fauna",0.531
20,"Simpson diversity",-1.947,103.257,10,"Island",1,"B",25,"Soil fauna",0.657
20,"Shannon diversity",-1.947,103.257,10,"Island",1,"B",25,"Soil fauna",0.739
20,"Species richness",-1.947,103.257,10,"Island",1,"B",25,"Soil fauna",0.714
21,"Shannon diversity",-1.949,103.248,10,"Island",6,"ABCDEF",24,"Soil fauna",0.611
21,"Species richness",-1.949,103.248,10,"Island",6,"ABCDEF",24,"Soil fauna",0.857
21,"Simpson diversity",-1.949,103.248,10,"Island",6,"ABCDEF",24,"Soil fauna",0.595
22,"Species richness",-1.949,103.249,5,"Island",2,"BF",6,"Soil fauna",0.667
22,"Simpson diversity",-1.949,103.249,5,"Island",2,"BF",6,"Soil fauna",0.807
22,"Shannon diversity",-1.949,103.249,5,"Island",2,"BF",6,"Soil fauna",0.791
23,"Species richness",-1.949,103.251,40,"Island",6,"ABCDEF",396,"Soil fauna",0.619
23,"Simpson diversity",-1.949,103.251,40,"Island",6,"ABCDEF",396,"Soil fauna",0.501
23,"Shannon diversity",-1.949,103.251,40,"Island",6,"ABCDEF",396,"Soil fauna",0.522
24,"Simpson diversity",-1.948,103.254,40,"Island",2,"CE",400,"Soil fauna",0.648
24,"Shannon diversity",-1.948,103.254,40,"Island",2,"CE",400,"Soil fauna",0.686
24,"Species richness",-1.948,103.254,40,"Island",2,"CE",400,"Soil fauna",0.857
25,"Shannon diversity",-1.949,103.256,5,"Island",1,"A",6,"Soil fauna",0.762
25,"Species richness",-1.949,103.256,5,"Island",1,"A",6,"Soil fauna",0.762
25,"Simpson diversity",-1.949,103.256,5,"Island",1,"A",6,"Soil fauna",0.644
26,"Simpson diversity",-1.948,103.257,40,"Island",2,"DF",400,"Soil fauna",0.952
26,"Shannon diversity",-1.948,103.257,40,"Island",2,"DF",400,"Soil fauna",0.965
26,"Species richness",-1.948,103.257,40,"Island",2,"DF",400,"Soil fauna",0.762
27,"Shannon diversity",-1.95,103.246,10,"Island",2,"AE",24,"Soil fauna",0.902
27,"Species richness",-1.95,103.246,10,"Island",2,"AE",24,"Soil fauna",1
27,"Simpson diversity",-1.95,103.246,10,"Island",2,"AE",24,"Soil fauna",0.795
28,"Species richness",-1.95,103.248,5,"Island",1,"B",6,"Soil fauna",0.762
28,"Simpson diversity",-1.95,103.248,5,"Island",1,"B",6,"Soil fauna",0.495
28,"Shannon diversity",-1.95,103.248,5,"Island",1,"B",6,"Soil fauna",0.591
29,"Shannon diversity",-1.95,103.249,40,"Island",3,"BCD",399,"Soil fauna",0.694
29,"Species richness",-1.95,103.249,40,"Island",3,"BCD",399,"Soil fauna",0.857
29,"Simpson diversity",-1.95,103.249,40,"Island",3,"BCD",399,"Soil fauna",0.528
30,"Species richness",-1.95,103.253,20,"Island",1,"E",100,"Soil fauna",0.714
30,"Simpson diversity",-1.95,103.253,20,"Island",1,"E",100,"Soil fauna",0.79
30,"Shannon diversity",-1.95,103.253,20,"Island",1,"E",100,"Soil fauna",0.803
31,"Simpson diversity",-1.95,103.254,5,"Island",1,"C",6,"Soil fauna",0.507
31,"Shannon diversity",-1.95,103.254,5,"Island",1,"C",6,"Soil fauna",0.627
31,"Species richness",-1.95,103.254,5,"Island",1,"C",6,"Soil fauna",0.905
32,"Species richness",-1.95,103.256,10,"Island",2,"CF",24,"Soil fauna",0.762
32,"Simpson diversity",-1.95,103.256,10,"Island",2,"CF",24,"Soil fauna",0.41
32,"Shannon diversity",-1.95,103.256,10,"Island",2,"CF",24,"Soil fauna",0.5
33,"Simpson diversity",-1.95,103.257,20,"Island",3,"BDE",99,"Soil fauna",0.642
33,"Shannon diversity",-1.95,103.257,20,"Island",3,"BDE",99,"Soil fauna",0.648
33,"Species richness",-1.95,103.257,20,"Island",3,"BDE",99,"Soil fauna",0.714
34,"Shannon diversity",-1.951,103.245,10,"Island",2,"BD",24,"Soil fauna",0.701
34,"Species richness",-1.951,103.245,10,"Island",2,"BD",24,"Soil fauna",0.714
34,"Simpson diversity",-1.951,103.245,10,"Island",2,"BD",24,"Soil fauna",0.632
35,"Shannon diversity",-1.952,103.247,40,"Island",0,"Z",0,"Soil fauna",0.702
35,"Species richness",-1.952,103.247,40,"Island",0,"Z",0,"Soil fauna",0.667
35,"Simpson diversity",-1.952,103.247,40,"Island",0,"Z",0,"Soil fauna",0.659
36,"Species richness",-1.951,103.248,20,"Island",2,"AF",100,"Soil fauna",0.905
36,"Simpson diversity",-1.951,103.248,20,"Island",2,"AF",100,"Soil fauna",1
36,"Shannon diversity",-1.951,103.248,20,"Island",2,"AF",100,"Soil fauna",0.999
37,"Simpson diversity",-1.951,103.249,10,"Island",0,"Z",0,"Soil fauna",0.726
37,"Shannon diversity",-1.951,103.249,10,"Island",0,"Z",0,"Soil fauna",0.753
37,"Species richness",-1.951,103.249,10,"Island",0,"Z",0,"Soil fauna",0.524
38,"Shannon diversity",-1.952,103.25,20,"Island",1,"D",100,"Soil fauna",0.877
38,"Simpson diversity",-1.952,103.25,20,"Island",1,"D",100,"Soil fauna",0.788
38,"Species richness",-1.952,103.25,20,"Island",1,"D",100,"Soil fauna",0.952
39,"Shannon diversity",-1.951,103.252,5,"Island",2,"AC",6,"Soil fauna",0.764
39,"Simpson diversity",-1.951,103.252,5,"Island",2,"AC",6,"Soil fauna",0.766
39,"Species richness",-1.951,103.252,5,"Island",2,"AC",6,"Soil fauna",0.81
40,"Simpson diversity",-1.951,103.257,5,"Island",0,"Z",0,"Soil fauna",0.703
40,"Shannon diversity",-1.951,103.257,5,"Island",0,"Z",0,"Soil fauna",0.754
40,"Species richness",-1.951,103.257,5,"Island",0,"Z",0,"Soil fauna",0.857
41,"Species richness",-1.953,103.244,10,"Island",1,"A",25,"Soil fauna",0.81
41,"Simpson diversity",-1.953,103.244,10,"Island",1,"A",25,"Soil fauna",0.728
41,"Shannon diversity",-1.953,103.244,10,"Island",1,"A",25,"Soil fauna",0.897
42,"Species richness",-1.953,103.245,5,"Island",1,"D",6,"Soil fauna",0.714
42,"Shannon diversity",-1.953,103.245,5,"Island",1,"D",6,"Soil fauna",0.49
42,"Simpson diversity",-1.953,103.245,5,"Island",1,"D",6,"Soil fauna",0.435
