"PlotID","Lat","Long","Size","Treatment","DivLev","Composition","Nb_planted_trees","Function","value"
43,-1.95,103.259,40,"Island",1,"C",400,"Tot_BA_inc",0.396
44,-1.953,103.248,5,"Island",3,"BEF",6,"Tot_BA_inc",4.845
45,-1.953,103.249,40,"Island",1,"E",400,"Tot_BA_inc",3.968
46,-1.954,103.242,40,"Island",2,"AB",400,"Tot_BA_inc",1.207
47,-1.954,103.244,20,"Island",2,"BE",100,"Tot_BA_inc",1.262
48,-1.954,103.245,10,"Island",3,"CEF",24,"Tot_BA_inc",0.975
49,-1.954,103.247,40,"Island",1,"F",400,"Tot_BA_inc",0.267
50,-1.954,103.248,5,"Island",6,"ABCDEF",6,"Tot_BA_inc",2.395
51,-1.954,103.249,20,"Island",1,"A",100,"Tot_BA_inc",1.772
52,-1.955,103.243,40,"Island",1,"D",400,"Tot_BA_inc",0.028
53,-1.943,103.255,10,"Control",,,0,"Tot_BA_inc",0
54,-1.951,103.256,10,"Control",,,0,"Tot_BA_inc",0
55,-1.951,103.253,10,"Control",,,0,"Tot_BA_inc",0
56,-1.955,103.246,10,"Control",,,0,"Tot_BA_inc",0
